30,9518157,10734372,10466082,11160450,9634915,10422935,2449,5292586
30,9516873,10736141,10466607,11161186,9632722,10422858,2451,5292585
30,9516881,10736093,10467354,11162043,9633854,10420000,2447,5292593
30,9516575,10736715,10467168,11160397,9633028,10422719,2446,5292604
30,9516912,10737426,10468464,11160789,9633403,10422346,2450,5292599
30,9516296,10736524,10467206,11160343,9633172,10420449,2450,5292603
30,9516681,10735723,10468357,11160820,9633056,10423174,2443,5292598
30,9517607,10738424,10467962,11159969,9633260,10422238,2445,5292595
30,9516052,10736508,10468374,11160337,9633120,10421192,2445,5292594
30,9516301,10736845,10466088,11159214,9634372,10422497,2448,5292585
30,9516517,10738196,10465698,11160512,9635137,10421770,2448,5292588
30,9517887,10736331,10467059,11161108,9633321,10420914,2445,5292593
30,9516669,10737054,10466835,11160714,9633184,10421869,2450,5292597
30,9516431,10737088,10467070,11160232,9634095,10422012,2447,5292595
30,9517449,10736168,10466605,11162037,9633454,10422279,2450,5292598
30,9516759,10736623,10467416,11160287,9635405,10421607,2445,5292599
30,9517419,10736709,10465942,11160982,9633271,10421256,2444,5292590
30,9517163,10737686,10468052,11161097,9633395,10422445,2448,5292583
30,9516848,10737557,10468125,11160465,9633639,10421678,2442,5292591
30,9517544,10734334,10467248,11161499,9632786,10422711,2448,5292597
30,9516356,10735943,10466427,11161283,9632800,10423883,2450,5292593
30,9517246,10737062,10466398,11161507,9633374,10422557,2448,5292601
30,9516565,10737168,10466491,11159499,9632569,10422291,2450,5292594
30,9516095,10736466,10467421,11160809,9633527,10421681,2446,5292600
30,9516808,10736548,10467218,11159651,9633405,10421679,2447,5292603
30,9516154,10738443,10467549,11159869,9633268,10422951,2448,5292594
30,9516944,10736596,10466302,11160383,9633536,10423395,2446,5292590
30,9516721,10737044,10467694,11160820,9634538,10422877,2447,5292598
30,9515478,10736737,10468219,11160908,9635565,10422587,2444,5292596
30,9517234,10736010,10468478,11161254,9634637,10421686,2450,5292598
30,9516347,10736204,10466705,11161050,9633000,10422664,2448,5292584
30,9515260,10737406,10467277,11162098,9632720,10421762,2447,5292598
30,9516040,10736400,10467514,11160746,9633415,10422852,2446,5292599
30,9516787,10735653,10466718,11161440,9633105,10422436,2444,5292604
30,9516973,10737194,10467080,11161302,9634188,10422859,2445,5292603
30,9517555,10736038,10466387,11159782,9633961,10422959,2452,5292589
30,9516077,10734880,10467982,11159922,9635456,10421650,2450,5292595
30,9516818,10736201,10466414,11162020,9635108,10423098,2445,5292587
30,9516319,10736859,10467113,11160330,9633723,10422004,2450,5292593
30,9517124,10737324,10467211,11160204,9634178,10421882,2445,5292608
30,9517124,10736032,10467039,11160716,9633892,10421830,2445,5292593
30,9516527,10737304,10467162,11158473,9634854,10423102,2451,5292594
30,9515594,10738550,10466459,11161824,9634643,10421133,2442,5292580
30,9516957,10734490,10466226,11160125,9634184,10423153,2447,5292599
30,9517312,10736514,10466994,11159237,9634388,10421829,2443,5292593
30,9517337,10735265,10466808,11159254,9634456,10421148,2448,5292601
30,9516178,10737066,10467008,11160797,9633232,10422423,2446,5292589
30,9516785,10735737,10468130,11161347,9634506,10422121,2444,5292602
30,9515683,10739082,10467128,11160491,9634278,10423037,2448,5292598
30,9515064,10736239,10467502,11160393,9632584,10422717,2449,5292597
30,9517185,10737257,10465948,11161356,9635381,10422556,2446,5292578
30,9517585,10735627,10467429,11160476,9634534,10420930,2446,5292600
30,9515675,10737171,10466898,11161463,9634639,10422568,2444,5292569
30,9518148,10736800,10466846,11160873,9634425,10424041,2449,5292583
30,9517328,10737962,10467017,11162548,9633104,10421200,2445,5292594
30,9517058,10737780,10467237,11161160,9633943,10421855,2449,5292581
30,9517246,10736668,10466305,11162187,9634292,10422627,2449,5292584
30,9518870,10736410,10467586,11162395,9634145,10423013,2445,5292583
30,9516725,10735897,10465931,11160929,9633698,10422306,2450,5292573
30,9517257,10735623,10466667,11161534,9633913,10423545,2444,5292585
30,9517842,10736608,10468697,11160753,9634308,10421847,2445,5292588
30,9515836,10736612,10466745,11162085,9634292,10422548,2451,5292594
30,9516746,10738121,10467755,11161553,9634025,10423003,2445,5292591
45,9286753,10967770,10230429,11393673,9410283,10637171,3696,5292590
45,9286017,10966285,10231160,11393347,9411247,10638160,3702,5292621
45,9286375,10966847,10232721,11394208,9409986,10637623,3704,5292597
45,9286135,10968839,10232317,11394311,9409349,10637666,3703,5292585
45,9285104,10968697,10229411,11394470,9409059,10638174,3706,5292605
45,9286490,10967099,10231131,11394857,9411071,10637533,3701,5292595
45,9286150,10967158,10231709,11394001,9410585,10636022,3700,5292603
45,9285878,10966696,10233766,11392635,9411604,10638255,3698,5292593
45,9286503,10966294,10232494,11391831,9410131,10637628,3702,5292595
45,9286335,10967446,10232666,11393582,9410322,10637862,3701,5292588
45,9286815,10964865,10232089,11392740,9409714,10638831,3702,5292585
45,9286412,10967502,10230881,11394218,9410268,10637483,3702,5292591
45,9286410,10967025,10231134,11393303,9409772,10638172,3706,5292597
45,9285196,10967184,10232205,11394268,9410803,10638081,3703,5292591
45,9284864,10967484,10230643,11394237,9408293,10637845,3700,5292590
45,9285030,10967716,10231855,11394502,9410886,10635539,3701,5292597
45,9285360,10966941,10231319,11394104,9411204,10635171,3698,5292602
45,9285351,10967370,10233036,11394183,9410534,10636125,3699,5292600
45,9287706,10966199,10232112,11393523,9411182,10636313,3695,5292593
45,9286618,10967806,10232533,11395069,9412056,10635801,3691,5292599
45,9286525,10966280,10231898,11395193,9411441,10637374,3701,5292582
45,9285203,10967262,10231882,11392241,9409586,10637275,3707,5292608
45,9286014,10966052,10231217,11394701,9408075,10638153,3703,5292600
45,9285648,10966287,10231160,11396041,9409339,10636668,3700,5292609
45,9285429,10967967,10230086,11394711,9409921,10635900,3702,5292590
45,9284690,10967273,10231738,11394173,9409598,10636474,3704,5292587
45,9286131,10967556,10233994,11393142,9409922,10637023,3702,5292593
45,9287191,10968248,10231313,11395021,9408176,10636529,3697,5292601
45,9286690,10967638,10232057,11394243,9411237,10635749,3696,5292588
45,9286708,10967083,10231731,11393533,9410650,10637350,3699,5292596
45,9286638,10966600,10232497,11394480,9410659,10636582,3701,5292591
45,9285496,10966455,10231087,11393990,9408864,10636050,3697,5292600
45,9286009,10966410,10230141,11395154,9409704,10636121,3701,5292594
45,9288079,10968151,10230583,11394935,9410051,10636808,3703,5292603
45,9285402,10966189,10231389,11395686,9409267,10638164,3707,5292577
45,9288111,10966509,10230902,11394010,9409614,10637860,3701,5292604
45,9288961,10967613,10230723,11394809,9409570,10636283,3698,5292596
45,9288125,10967971,10230695,11393184,9410854,10637088,3701,5292592
45,9286334,10967953,10232410,11392781,9410885,10635116,3700,5292588
45,9287139,10967280,10232667,11391483,9410069,10638227,3701,5292580
